ClaimId,PetId,ClaimDate,ClaimAmount
18125,3427,2015-10-17,201.25
18126,2364,2015-10-17,26.91
18127,1500,2015-10-13,609.65
18128,7371,2015-10-17,255.9
18129,7870,2015-10-14,126.84
18130,9698,2015-10-18,943.0
18131,1192,2015-10-16,1745.7
18132,3973,2015-09-25,271.4
18133,3973,2015-09-26,157.55
18134,3973,2015-10-03,157.55
18135,3973,2015-09-19,157.55
18136,3973,2015-10-09,157.55
18137,4951,2015-09-21,43.7
18138,4951,2015-09-17,39.78
18139,1277,2015-10-01,273.7
18140,1277,2015-10-22,1686.13
18141,1277,2015-09-24,35.05
18142,1277,2015-10-09,70.1
18143,5332,2015-10-12,115.0
18144,9189,2015-10-14,238.4
18145,9189,2015-10-16,38.35
18146,3411,2015-10-14,2073.45
18147,9959,2015-10-19,29.88
18148,5466,2015-10-19,408.63
18149,9737,2015-10-14,185.24
18150,4333,2015-10-03,132.11
18151,5345,2015-10-13,58.2
18152,6932,2015-10-20,76.36
18153,370,2015-10-05,264.5
18154,8308,2015-10-09,109.25
18155,8308,2015-10-16,109.25
18156,4882,2015-10-08,46.02
18157,4882,2015-09-18,46.02
18158,5083,2015-10-20,30.24
18159,2096,2014-07-31,84.9
18160,2096,2015-01-13,84.9
18161,2096,2015-10-19,49.1
18162,857,2015-10-20,71.76
18163,2009,2015-10-06,224.17
18164,4421,2015-08-25,331.9
18166,1695,2015-10-12,1422.91
18167,6705,2015-10-20,55.2
18168,2727,2015-10-20,72.45
18169,2908,2015-10-05,3208.89
18170,4105,2015-09-29,725.11
18171,4991,2015-10-08,454.6
18172,3522,2015-10-21,204.68
18173,1695,2015-08-27,88.84
18174,4927,2015-10-21,287.5
18175,4927,2015-09-10,6512.1
18176,5582,2015-09-22,128.8
18177,4927,2015-09-25,241.5
18178,4927,2015-10-01,241.5
18179,4927,2015-10-09,241.5
18180,4927,2015-10-14,336.83
18181,3244,2015-10-21,196.9
18182,9430,2015-10-21,212.44
18183,9085,2015-08-28,24.29
18184,9085,2015-08-18,33.35
18185,9085,2015-07-17,44.85
18186,4420,2015-10-21,141.29
18187,5097,2015-10-19,3142.89
18188,1075,2015-10-22,72.45
18189,8650,2015-10-22,10.3
18190,9449,2015-09-12,696.53
18191,6580,2015-10-22,1227.86
18192,1214,2015-09-15,165.02
18193,5482,2015-09-10,156.01
18194,5482,2015-09-03,184.34
18195,5482,2015-08-21,111.52
18196,5482,2015-10-14,71.16
18197,2622,2015-10-22,110.4
18198,8523,2015-10-14,119.02
18199,67,2015-10-22,172.9
18201,4438,2015-03-01,46.92
18202,4685,2015-10-09,2927.85
18203,2713,2015-10-23,95.4
18204,9182,2015-10-14,301.3
18205,5097,2015-10-20,4794.35
18206,1192,2015-10-20,4262.64
18207,5097,2015-10-21,757.85
18208,5997,2015-10-20,69.97
18209,5572,2015-10-20,153.35
18210,3900,2015-10-20,455.11
18211,3900,2015-10-22,280.17
18212,4927,2015-10-20,241.5
18213,4927,2015-10-13,241.5
18214,4927,2015-10-08,241.5
18215,4927,2015-10-07,287.5
18216,4927,2015-10-06,241.5
18217,4927,2015-09-29,529.0
18218,4927,2015-09-24,241.5
18219,4927,2015-09-23,241.5
18220,4927,2015-09-22,287.5
18221,3136,2015-10-23,2833.99
18222,4927,2015-09-18,241.5
18223,4927,2015-09-17,195.5
18224,4927,2015-09-16,1226.47
18225,9897,2015-10-23,2638.88
18226,3215,2015-10-22,1615.18
18227,5097,2015-10-22,161.34
18228,3993,2015-10-24,71.64
18229,3993,2015-10-24,1123.6
18230,3993,2015-06-23,93.31
18231,7634,2015-10-24,188.31
18232,9628,2015-10-21,103.5
18233,7870,2015-10-24,109.25
18234,437,2015-10-21,234.6
18235,4856,2015-10-21,21.85
18236,1084,2015-10-19,962.0
18237,2310,2015-10-16,121.99
18238,9628,2015-08-18,101.2
18239,3953,2015-10-24,41.34
18240,2059,2015-10-03,825.95
18241,2147,2015-10-21,25.02
18242,4800,2015-10-26,1047.91
18243,4658,2015-10-26,89.12
18244,1203,2015-10-26,103.94
18245,8650,2015-10-26,11.63
18246,1203,2015-10-20,1021.82
18247,3953,2015-09-12,147.2
18248,7243,2015-10-14,26.94
18249,9789,2015-10-24,251.78
18250,9126,2015-10-24,179.84
18251,9189,2015-10-24,187.39
18252,9234,2015-10-27,464.6
18253,7090,2015-07-29,141.15
18254,7090,2015-10-01,129.75
18255,114,2015-10-27,279.63
18256,114,2015-10-06,259.9
18257,9366,2015-10-27,61.33
18258,9366,2015-10-27,61.33
18259,1517,2015-10-24,37.44
18260,3993,2015-10-27,1038.71
18261,5235,2015-10-21,92.0
18262,4800,2015-10-26,963.25
18263,4800,2015-10-26,427.36
18264,351,2015-10-27,108.1
18265,4712,2015-10-28,198.66
18266,8645,2015-07-16,35.94
18267,8645,2015-08-19,42.26
18268,3746,2015-10-17,40.0
18269,9788,2015-10-28,75.9
18270,668,2015-10-27,221.83
18271,865,2015-10-07,219.54
18272,865,2015-10-26,96.02
18273,3993,2015-04-17,194.21
18274,3993,2015-08-01,141.22
18275,3177,2015-10-28,111.89
18276,5466,2015-10-28,1356.86
18277,3136,2015-10-22,1357.84
18278,2000,2015-10-06,238.85
18279,4294,2015-10-28,276.0
18280,1003,2015-10-22,71.59
18281,3205,2015-10-26,23.0
18282,5572,2015-10-26,80.5
18283,1776,2015-10-14,56.35
18284,1776,2015-10-07,48.3
18285,2000,2015-10-28,442.97
18286,3374,2015-10-28,75.55
18287,3700,2015-10-27,187.16
18288,3781,2015-10-21,201.25
18289,3781,2015-10-20,53.36
18290,3781,2015-10-28,60.94
18291,5997,2015-10-26,566.58
18292,5997,2015-09-21,192.05
18293,5997,2015-09-22,644.0
18294,3993,2015-10-27,74.34
18295,5332,2015-10-26,28.75
18296,4664,2015-10-29,129.29
18297,5096,2015-10-29,340.28
18298,4757,2015-10-06,285.2
18299,4757,2015-10-06,2994.6
18300,6425,2015-10-28,107.73
18301,265,2015-10-10,454.33
18302,6560,2015-10-29,76.99
18303,7634,2015-10-29,278.99
18304,6042,2015-10-29,101.66
18305,6042,2015-07-23,63.96
18306,2325,2015-10-29,151.24
18307,7939,2015-08-25,93.06
18308,7939,2015-09-08,118.45
18309,7939,2015-10-12,118.45
18310,1937,2015-10-29,40.59
18311,4931,2015-09-08,894.78
18312,9448,2015-10-28,90.04
18313,2310,2015-10-30,759.05
18314,5097,2015-10-27,219.65
18315,5097,2015-10-28,32.2
18316,3674,2015-10-26,101.98
18317,9182,2015-12-02,2161.68
18318,9193,2015-10-20,73.6
18319,9193,2015-10-28,25.1
18320,750,2015-10-27,294.57
18321,5997,2015-11-03,9097.76
18322,7516,2015-10-30,22.77
18323,3746,2015-10-30,216.2
18324,3681,2015-09-21,42.87
18325,3082,2015-10-30,8.84
18326,4931,2015-10-21,3698.4
18327,3976,2015-10-30,145.77
18328,4053,2015-10-27,82.17
18329,3973,2015-10-28,2478.13
18330,3973,2015-10-27,492.2
18331,3767,2015-10-14,287.04
18332,2093,2015-11-01,374.01
18333,5632,2015-10-09,544.12
18334,3646,2015-10-31,90.85
18335,7400,2015-10-29,235.6
18336,1168,2015-10-27,361.73
18337,8650,2015-11-02,233.45
18338,8515,2015-09-29,73.02
18339,9707,2015-11-02,21.65
18340,848,2015-10-19,708.76
18341,848,2015-10-18,372.96
18342,4415,2015-10-12,366.85
18343,3356,2015-08-28,90.5
18344,9957,2015-10-29,506.99
18345,6816,2015-10-20,675.6
18346,2073,2015-10-22,44.71
18347,8874,2015-11-02,36.8
18348,8299,2015-08-03,563.83
18349,8299,2015-06-11,60.32
18350,1168,2015-10-30,42.85
18351,3398,2015-10-27,65.78
18352,9466,2015-11-03,954.9
18353,4267,2015-11-03,1308.75
18354,7812,2015-10-31,48.3
18355,4711,2015-02-25,51.75
18356,4711,2015-03-04,21.85
18357,4711,2015-07-11,21.85
18358,4711,2015-10-26,21.85
18359,4415,2015-10-28,247.25
18360,1203,2014-10-29,70.61
18361,1203,2014-11-25,21.16
18362,1203,2015-09-29,1407.34
18363,1695,2015-10-24,1062.53
18364,2622,2015-11-03,147.2
18365,8276,2015-10-13,1079.39
18366,7644,2015-09-18,109.88
18367,7644,2015-08-28,87.51
18368,7644,2015-08-18,249.58
18369,4228,2015-10-30,531.81
18370,2310,2015-11-04,4763.06
18371,9296,2015-10-24,194.35
18372,9234,2015-11-04,87.42
18373,6705,2015-11-04,73.21
18374,3781,2015-11-04,136.03
18375,739,2015-11-03,304.75
18376,8650,2015-11-05,2443.63
18377,9466,2015-11-04,1651.74
18378,7036,2015-10-23,709.03
18379,7036,2015-10-30,889.74
18380,6272,2015-11-04,109.7
18381,2310,2015-11-05,146.79
18382,7358,2015-10-29,35.65
18383,7358,2015-10-30,464.48
18384,4277,2015-11-03,84.85
18385,9193,2015-10-28,355.3
18386,3900,2015-11-02,141.45
18387,3392,2015-10-30,158.93
18388,5097,2015-11-03,133.4
18389,5097,2015-11-02,384.1
18390,4788,2015-04-15,71.3
18391,4788,2015-04-21,207.0
18392,4788,2015-09-18,57.5
18393,4788,2015-09-21,8.05
18394,4788,2015-10-20,230.0
18395,7374,2015-11-05,755.72
18396,3781,2015-11-06,677.13
18397,3215,2015-11-05,175.95
18398,5083,2015-11-06,248.87
18399,3522,2015-11-06,46.0
18400,3136,2015-11-06,11.61
18401,4283,2015-11-06,89.56
18402,4283,2015-11-05,65.49
18403,5572,2015-11-06,350.13
18404,5466,2015-11-05,408.63
18405,8567,2015-11-06,242.88
18406,8099,2015-11-05,93.71
18407,9831,2015-11-06,311.42
18408,9801,2015-10-16,179.57
18409,4438,2015-11-03,399.57
18410,8876,2015-11-09,4236.12
18411,351,2015-11-06,813.94
18412,3900,2015-11-05,633.29
18413,3746,2015-11-06,719.32
18414,345,2015-11-05,578.76
18415,2922,2015-11-01,2857.75
18416,7185,2015-11-07,418.6
18417,8575,2015-11-07,80.5
18418,9100,2015-11-07,148.83
18419,9100,2015-11-08,2395.68
18420,9699,2015-11-07,3271.01
18421,7497,2015-11-02,500.42
18422,3682,2015-11-08,70.4
18423,9456,2015-11-08,189.75
18424,7870,2015-11-07,92.0
18425,9466,2015-11-09,519.18
18426,2973,2015-10-08,614.8
18427,1807,2015-11-09,63.96
18428,7634,2015-11-08,184.0
18429,7634,2015-10-31,77.53
18430,3993,2015-11-09,423.27
18431,3993,2015-11-09,423.27
18432,7423,2015-11-05,146.05
18433,613,2015-11-05,1262.73
18434,5594,2015-11-06,147.23
18435,5922,2015-11-03,1000.98
18436,1203,2015-11-09,788.32
18437,6009,2015-09-23,584.57
18438,5332,2015-11-09,115.0
18439,2364,2015-11-09,233.45
18440,2723,2015-11-06,761.63
18441,4234,2013-05-30,23.23
18442,4234,2014-06-02,24.03
18443,4234,2014-06-16,123.05
18444,4234,2014-07-28,36.92
18445,4234,2014-08-28,36.92
18446,4234,2014-09-15,46.48
18447,4234,2014-09-25,36.92
18448,4234,2014-10-27,36.92
18449,4234,2014-12-31,36.92
18450,4234,2015-01-12,47.93
18451,4234,2015-01-23,39.67
18452,4234,2015-03-04,39.67
18453,4234,2015-04-07,39.67
18454,4234,2015-04-28,60.37
18455,4234,2015-05-09,39.67
18456,4234,2015-06-09,39.67
18457,4234,2015-07-06,39.67
18458,4234,2015-08-10,39.67
18459,4234,2015-09-07,39.67
18460,4234,2015-10-05,39.67
18461,4234,2015-11-09,92.29
18462,9466,2015-11-10,1913.98
18463,548,2015-11-10,108.68
18464,9100,2015-11-08,1525.34
18465,1512,2015-11-10,89.99
18466,7060,2015-11-05,712.67
18467,8642,2015-11-09,774.72
18468,8432,2015-11-10,202.65
18469,3781,2015-11-11,10.11
18470,7302,2015-11-11,72.45
18471,707,2015-11-09,428.65
18472,7516,2015-11-11,19.46
18473,8828,2015-10-22,68.42
18474,8090,2015-11-10,111.75
18475,9100,2015-11-11,80.45
18476,2661,2015-11-11,93.52
18477,4234,2013-05-11,320.1
18478,4234,2013-05-28,230.4
18479,5541,2015-11-02,103.44
18480,5541,2015-11-04,1154.92
18481,5541,2015-11-07,21.33
18482,7686,2015-10-18,729.1
18483,3646,2015-11-12,113.85
18484,1010,2015-11-12,81.04
18486,548,2015-11-12,963.75
18487,4053,2015-11-12,136.3
18488,9869,2015-11-02,7687.01
18489,3674,2015-11-11,39.1
18490,8150,2015-11-14,5146.87
18491,5582,2015-11-08,31.05
18492,3632,2015-11-13,101.64
18493,5763,2015-11-15,246.1
18494,5763,2015-11-15,292.1
18495,9986,2015-10-29,708.97
18496,9100,2015-11-15,308.2
18497,7374,2015-11-16,1690.43
18498,616,2015-11-13,144.9
18499,3957,2015-09-30,128.8
18500,5572,2015-11-16,80.5
18501,5516,2015-11-16,80.87
18502,5808,2015-11-02,162.38
18503,5808,2015-11-03,59.8
18504,4980,2015-11-24,2221.16
18505,7050,2015-10-16,65.49
18506,7050,2015-10-21,17.65
18507,7050,2015-10-26,65.49
18508,7050,2015-11-02,88.95
18509,7050,2015-11-09,65.49
18510,7050,2015-11-16,65.49
18511,9296,2015-11-12,523.54
18512,5097,2015-11-14,100.05
18513,5097,2015-11-13,205.85
18514,5097,2015-11-12,56.35
18515,5097,2015-11-10,56.35
18516,5097,2015-11-09,1266.15
18517,4887,2015-09-29,121.9
18518,4887,2015-10-12,33.35
18519,4887,2015-10-20,286.35
18520,4887,2015-10-22,28.75
18521,4887,2015-10-25,18.4
18522,4887,2015-11-02,66.7
18523,4826,2015-11-06,26.45
18524,5572,2015-11-10,234.45
18525,6183,2015-09-08,77.86
18526,6431,2015-10-05,303.57
18527,2009,2015-11-16,33.41
18528,9834,2015-11-01,304.75
18529,9834,2015-11-02,4102.05
18530,9834,2015-11-11,345.0
18531,89,2015-11-18,62.1
18532,165,2015-10-30,73.6
18533,165,2015-11-11,74.4
18534,165,2015-11-17,313.95
18535,7535,2015-07-25,126.5
18536,7535,2015-10-31,273.55
18537,5752,2015-11-16,794.29
18538,5752,2015-11-15,605.82
18540,4887,2015-09-30,108.1
18541,4887,2015-10-14,439.93
18542,4887,2015-10-29,69.0
18543,14,2015-10-19,187.0
18544,14,2015-10-02,178.32
18545,4760,2015-11-16,106.47
18546,3746,2015-10-24,128.8
18547,613,2015-11-17,2626.53
18548,4438,2015-11-18,46.92
18549,4941,2015-09-04,39.1
18550,4064,2015-11-17,182.37
18551,9100,2015-11-18,35.41
18552,9834,2015-11-16,85.1
18553,3136,2015-11-19,47.52
18554,5235,2015-11-18,271.09
18555,5235,2015-11-17,51.22
18556,7535,2015-07-24,67.62
18557,5404,2015-11-04,78.2
18558,6009,2015-11-09,76.59
18559,6009,2015-11-04,59.8
18560,6009,2015-10-30,54.62
18561,6009,2015-10-28,59.8
18562,6009,2015-10-26,29.9
18563,365,2015-11-19,413.98
18564,6009,2015-10-21,872.76
18565,6009,2015-10-14,63.4
18566,6009,2015-10-05,47.26
18567,6009,2015-09-08,731.4
18568,9707,2015-11-19,18.61
18569,7634,2015-11-17,46.0
18570,7634,2015-11-14,72.22
18571,7634,2015-11-11,46.0
18572,1398,2015-11-16,1083.01
18573,9100,2015-11-20,97.23
18574,312,2015-11-17,2848.16
18575,312,2015-11-16,4984.05
18576,4887,2015-10-19,43.71
18577,5592,2015-11-20,2137.94
18578,4478,2015-11-21,111.78
18579,3650,2015-11-21,198.85
18580,1262,2015-11-21,243.5
18581,3891,2015-11-10,71.99
18582,2147,2015-11-17,105.98
18583,7870,2015-11-21,109.25
18584,1207,2015-11-17,128.18
18585,9414,2015-11-18,282.55
18586,7550,2015-11-21,161.0
18587,7017,2015-11-23,127.12
18588,3435,2015-11-16,110.4
18589,5997,2015-11-23,5418.34
18590,6511,2015-09-02,82.8
18591,6511,2015-11-23,218.5
18592,7576,2015-09-22,108.68
18593,7576,2015-09-21,163.3
18594,3136,2015-11-20,20.48
18595,6511,2015-09-09,82.8
18596,9189,2015-11-05,127.19
18597,5752,2015-11-23,452.33
18598,9100,2015-11-23,123.02
18599,2342,2015-11-11,166.61
18600,7511,2015-11-24,3525.37
18601,3590,2015-11-07,251.85
18602,3590,2015-10-08,373.75
18603,2310,2015-11-24,26.06
18604,7634,2015-11-20,43.22
18605,9801,2015-11-15,502.53
18606,5752,2015-11-23,106.1
18607,2622,2015-11-18,92.0
18608,2661,2015-11-23,383.74
18609,1776,2015-10-29,20.7
18610,1776,2015-11-16,11.5
18611,1776,2015-11-23,29.9
18612,1543,2015-11-22,609.75
18613,3843,2015-11-24,125.34
18614,4438,2015-11-23,199.82
18615,3106,2015-10-15,117.18
18616,3106,2015-11-13,33.33
18617,2342,2015-11-15,943.4
18618,1108,2015-11-24,32.78
18619,2093,2015-11-23,192.85
18620,9871,2015-11-24,174.79
18621,5905,2015-09-30,241.5
18622,9611,2015-11-24,19.66
18623,6824,2015-08-20,302.15
18624,6824,2015-08-19,594.43
18625,4283,2015-11-23,27.66
18626,6824,2015-08-18,253.23
18627,5235,2015-11-24,92.0
18628,8321,2015-11-25,220.04
18629,9526,2015-11-02,16.39
18630,9526,2015-11-09,439.32
18631,6351,2015-11-24,117.59
18632,114,2015-10-28,272.93
18633,114,2015-11-11,569.34
18634,5594,2015-10-20,216.43
18635,6824,2015-11-15,479.0
18636,6824,2015-10-19,120.98
18637,6824,2015-10-06,87.43
18638,6824,2015-08-02,87.43
18639,6824,2015-08-01,232.12
18640,6824,2015-07-29,409.4
18641,6824,2015-07-19,136.62
18642,1566,2015-11-24,42.53
18643,9182,2015-08-31,270.36
18644,9182,2015-11-21,85.79
18645,8109,2015-11-08,327.46
18646,1108,2015-10-23,241.56
18647,345,2015-11-07,49.43
18648,2662,2015-11-25,322.86
18649,1367,2015-11-06,19.78
18650,5698,2015-11-25,34.5
18651,3114,2015-08-30,380.13
18652,3114,2015-09-06,93.08
18653,9633,2015-11-16,77.05
18654,9526,2015-09-09,44.85
18655,5752,2015-11-25,427.82
18656,3518,2015-11-26,4867.95
18657,626,2015-11-21,258.31
18658,3771,2015-11-15,154.72
18659,4260,2015-11-25,285.42
18660,4856,2015-11-19,226.2
18661,4489,2015-11-26,23.43
18662,4882,2015-11-16,67.42
18663,4438,2015-11-26,158.12
18664,5097,2015-11-25,152.95
18665,5097,2015-11-24,118.45
18666,5097,2015-11-23,215.05
18667,5097,2015-11-22,147.2
18668,5097,2015-11-21,64.4
18669,5097,2015-11-20,162.15
18670,5097,2015-11-19,120.75
18671,5097,2015-11-18,715.3
18672,5097,2015-11-26,56.35
18673,9986,2015-11-03,3291.47
18674,3682,2015-11-26,13.8
18675,165,2015-11-24,232.3
18676,2835,2015-11-26,23.02
18677,1543,2015-11-23,42.55
18678,3307,2015-11-27,234.25
18679,5164,2015-11-27,364.81
18680,6405,2015-11-24,108.11
18681,9938,2015-11-23,81.35
18682,9885,2015-11-16,450.28
18683,9938,2015-11-26,55.97
18684,1371,2015-10-26,400.82
18685,3993,2015-11-27,402.57
18686,6208,2015-11-27,62.44
18687,6208,2015-11-27,77.67
18688,6208,2015-11-27,59.6
18689,6208,2015-11-27,177.5
18690,992,2015-11-23,82.43
18691,5466,2015-11-26,482.8
18692,6208,2015-11-27,138.0
18693,2966,2015-11-28,610.41
18694,2301,2015-11-27,431.61
18695,2301,2015-11-28,16.07
18696,5505,2015-11-28,204.83
18697,3917,2015-11-25,54.51
18698,3682,2015-11-26,217.35
18699,3917,2015-11-18,493.0
18700,3917,2015-11-24,101.91
18701,3917,2015-11-16,61.98
18702,3917,2015-10-27,217.57
18703,3917,2015-09-28,31.26
18704,3917,2015-09-22,96.78
18705,3917,2015-08-13,38.94
18706,1517,2015-11-28,51.05
18707,2922,2015-11-22,2657.88
18708,2922,2015-11-20,2577.37
18709,2141,2015-11-28,50.37
18710,2661,2015-11-28,231.89
18711,4712,2015-11-30,100.05
18712,4392,2015-11-12,92.8
18713,5772,2015-11-29,201.03
18714,4991,2015-11-19,471.84
18715,7870,2015-11-24,53.93
18716,8801,2015-11-30,375.79
18717,757,2015-11-30,676.19
18718,5752,2015-11-29,198.95
18719,5752,2015-11-17,127.47
18720,3868,2015-11-27,916.89
18721,8801,2015-11-30,342.35
18722,1551,2015-11-27,1285.12
18723,8169,2015-11-28,34.5
18724,7939,2015-11-09,286.35
18725,757,2015-11-30,22.14
18726,1203,2015-11-30,813.99
18727,9707,2015-11-30,18.61
18728,2223,2015-11-30,144.9
18729,2223,2015-11-23,12.85
18730,8876,2015-11-06,188.66
18731,8876,2015-11-23,177.08
18732,1495,2015-11-26,3164.11
18733,9234,2015-12-01,33.92
18734,6245,2015-11-24,142.26
18735,601,2015-11-18,92.57
18736,9283,2015-09-28,99.34
18737,9283,2015-10-23,128.55
18738,3900,2015-11-30,204.86
18739,3900,2015-11-18,57.79
18740,9100,2015-12-01,1269.17
18741,8726,2015-11-27,112.63
18742,8778,2015-10-05,207.64
18743,3682,2015-12-01,641.47
18744,613,2015-11-21,354.88
18745,7485,2015-11-26,6281.25
18746,2648,2015-12-02,322.58
18747,6442,2015-12-01,961.64
18748,7705,2015-11-03,256.33
18749,44,2015-12-02,198.42
18750,7014,2015-02-28,109.88
18751,737,2015-12-03,708.34
18752,6398,2015-12-01,277.22
18753,3900,2015-10-28,173.54
18754,7014,2015-11-07,142.14
18755,7014,2015-11-08,282.61
18756,4322,2015-12-02,288.43
18757,4104,2015-12-02,200.79
18758,3215,2015-12-02,71.3
18759,2729,2015-12-02,33.06
18760,9710,2015-10-19,176.64
18761,9710,2015-10-23,231.15
18762,5592,2015-11-29,74.49
18763,5091,2015-10-30,145.88
18764,7734,2015-12-02,59.71
18765,14,2015-10-28,122.04
18766,14,2015-11-11,40.25
18767,7485,2015-11-25,561.94
18768,9465,2015-12-02,136.85
18769,2364,2015-12-03,260.36
18770,3205,2015-11-30,23.0
18771,8129,2015-12-03,82.25
18772,409,2015-11-26,830.3
18773,6507,2015-12-03,12.42
18774,7302,2015-12-03,15.24
18775,2662,2015-11-30,4205.2
18776,6412,2015-12-01,191.59
18777,7488,2015-12-03,159.56
18778,7253,2015-10-30,31.05
18779,4438,2015-12-03,49.96
18780,7253,2015-10-03,71.01
18781,4438,2015-12-02,45.62
18782,7253,2015-01-09,32.2
18783,668,2015-11-28,134.41
18784,2071,2015-12-03,288.5
18785,7678,2015-12-04,95.74
18786,4859,2015-12-03,88.18
18787,4415,2015-12-04,560.23
18788,9193,2015-12-03,31.68
18789,9193,2015-12-02,236.66
18790,9193,2015-11-26,56.98
18791,9193,2015-11-24,236.66
18792,9193,2015-11-17,267.29
18793,9193,2015-11-09,236.66
18794,9193,2015-11-05,31.68
18795,2219,2015-12-03,239.2
18796,3888,2015-12-04,80.2
18797,9633,2015-12-04,243.34
18798,5997,2015-11-23,1028.16
18799,5997,2015-12-02,248.05
18800,2661,2015-12-03,52.21
18801,6653,2015-12-01,31.97
18802,2223,2015-12-04,148.44
18803,5097,2015-11-30,58.65
18804,5097,2015-12-01,594.55
18805,4064,2015-12-03,162.5
18806,4126,2015-11-23,1330.55
18807,707,2015-12-02,3167.36
18808,707,2015-11-11,129.38
18809,6926,2015-11-28,363.69
18810,2942,2015-12-01,157.32
18811,5028,2015-12-02,667.71
18812,3082,2015-12-05,317.83
18813,1381,2015-12-04,48.76
18814,1701,2015-12-04,2740.51
18815,679,2015-12-06,237.48
18816,8318,2015-12-05,239.82
18817,3917,2015-08-23,357.65
18818,613,2015-11-24,288.47
18819,6560,2015-12-04,266.57
18820,3917,2015-08-27,30.93
18821,3917,2015-09-07,91.34
18822,5922,2015-12-01,3132.77
18823,1543,2015-12-06,165.73
18824,5083,2015-12-07,229.98
18825,3307,2015-11-27,134.41
18826,1701,2015-12-04,985.84
18827,6560,2015-12-05,120.4
18828,9834,2015-12-03,89.7
18829,8621,2015-10-29,56.6
18830,4104,2015-12-06,504.14
18831,1161,2015-12-08,3073.03
18832,4294,2015-12-07,74.75
18833,9710,2015-11-30,761.3
18834,7165,2015-11-10,689.93
18835,7906,2015-12-08,451.6
18836,4747,2015-11-24,303.14
18837,1003,2015-12-07,154.03
18838,3522,2015-12-08,46.0
18839,2633,2015-11-11,320.88
18840,2633,2015-11-10,72.33
18841,2310,2015-12-08,257.78
18842,6942,2015-12-08,170.6
18843,6926,2015-12-08,825.53
18844,3098,2015-12-08,63.11
18845,1515,2015-12-09,297.1
18846,1515,2015-12-09,3444.7
18847,3590,2015-12-05,229.56
18848,7423,2015-12-02,35.02
18849,9093,2015-12-09,691.38
18850,3098,2015-10-02,22.4
18851,3098,2015-10-14,87.24
18852,7423,2015-12-08,491.69
18853,9699,2015-12-08,71.62
18854,8575,2015-12-05,80.5
18855,6918,2015-12-01,3096.1
18856,3398,2015-11-23,53.47
18857,1192,2015-10-18,125.35
18858,5830,2015-11-24,86.54
18859,5830,2015-10-26,64.69
18860,548,2015-12-08,531.3
18861,7691,2015-04-13,52.49
18862,7691,2014-10-30,134.86
18863,7691,2014-05-23,269.5
18864,4438,2015-12-08,125.34
18865,1515,2015-12-09,2330.31
18866,7253,2015-06-05,32.2
18867,3723,2015-12-09,158.81
18868,7906,2015-12-08,451.6
18869,7906,2015-12-09,389.53
18870,4223,2015-08-21,177.1
18871,4223,2015-09-25,90.85
18872,4223,2015-10-03,60.95
18873,5572,2015-12-04,360.2
18874,5572,2015-12-08,161.0
18875,5342,2015-12-04,444.46
18876,6507,2015-12-09,332.6
18877,4365,2015-12-08,72.86
18878,4549,2015-12-03,194.35
18879,3650,2015-12-04,283.47
18880,434,2015-12-10,109.25
18881,374,2015-10-28,2894.31
18882,4859,2015-12-10,124.43
18883,7865,2015-12-09,40.71
18884,6926,2015-12-23,1393.22
18885,2113,2015-11-19,91.14
18886,1129,2015-10-26,152.26
18887,1129,2015-11-22,63.81
18888,7294,2015-11-26,102.44
18889,6926,2015-12-09,151.22
18890,9193,2015-12-10,218.47
18891,9721,2015-11-12,102.97
18892,3865,2015-12-07,25.76
18893,5466,2015-12-10,562.29
18894,9093,2015-08-24,53.13
18895,434,2015-07-31,55.2
18896,2305,2015-12-10,501.98
18897,2009,2015-11-26,52.84
18898,7322,2016-01-26,1231.65
18899,5639,2015-11-09,158.33
18900,5332,2015-12-11,115.0
18901,2982,2015-12-04,363.4
18902,5607,2015-12-10,67.85
18903,6305,2015-09-18,68.07
18904,6305,2015-10-13,60.65
18905,6305,2015-10-02,287.38
18906,9860,2015-03-24,27.14
18907,9860,2015-06-29,93.52
18908,9860,2015-09-21,93.52
18909,9860,2015-12-11,93.52
18910,9805,2015-12-02,14.95
18911,6428,2015-12-07,20.0
18912,2003,2015-12-12,886.76
18913,2003,2015-12-12,730.82
18914,3736,2015-12-11,269.19
18915,1207,2015-12-09,189.86
18916,8741,2015-12-12,580.76
18917,1446,2015-10-01,530.15
18918,2290,2015-12-14,1756.72
18919,9283,2015-11-27,128.55
18920,1902,2015-12-14,498.42
18921,3674,2015-12-05,297.14
18922,3674,2015-12-08,80.96
18923,3888,2015-11-10,68.78
18924,4950,2015-12-10,224.17
18925,4840,2015-11-29,150.76
18926,3216,2015-12-14,311.32
18927,5572,2015-12-14,481.57
18928,1367,2015-12-09,603.75
18929,2290,2015-12-15,2757.94
18930,1515,2015-12-10,305.18
18931,211,2015-12-14,655.96
18932,434,2015-11-10,104.59
18933,4316,2014-12-14,49.16
18934,8505,2015-11-26,5196.16
18935,4254,2015-12-15,1072.95
18936,538,2015-12-14,281.75
18937,6101,2015-11-14,845.74
18938,9699,2015-12-16,14.05
18939,4316,2015-12-11,489.32
18940,8299,2015-12-16,31.57
18941,4383,2015-12-05,111.77
18942,4383,2015-12-03,270.48
18943,4383,2015-12-11,4014.95
18944,4383,2015-12-13,111.19
18945,5808,2015-12-15,119.9
18946,9350,2015-12-16,927.54
18947,3723,2015-12-16,119.05
18948,4782,2015-04-01,960.25
